timestamp,requests,predict,replicas,burst
1998-06-11 06:39:00,23435,22563,2,0
1998-06-11 06:40:00,22819,23257,2,0
1998-06-11 06:41:00,24274,22939,2,0
1998-06-11 06:42:00,24632,23793,2,0
1998-06-11 06:43:00,25279,24119,2,0
1998-06-11 06:44:00,23667,24637,2,0
1998-06-11 06:45:00,24496,23927,2,0
1998-06-11 06:46:00,24854,24422,2,0
1998-06-11 06:47:00,25840,24656,2,0
1998-06-11 06:48:00,26730,25308,2,0
1998-06-11 06:49:00,25610,25990,2,0
1998-06-11 06:50:00,25177,25543,2,0
1998-06-11 06:51:00,25306,25319,2,0
1998-06-11 06:52:00,25893,25407,2,0
1998-06-11 06:53:00,26229,25754,2,0
1998-06-11 06:54:00,22611,25970,2,0
1998-06-11 06:55:00,24005,24016,2,1
1998-06-11 06:56:00,26009,24667,2,0
1998-06-11 06:57:00,23061,25708,2,0
1998-06-11 06:58:00,22801,24147,2,0
1998-06-11 06:59:00,23528,23653,2,0
1998-06-11 07:00:00,22528,23916,2,0
1998-06-11 07:01:00,24017,23239,2,0
1998-06-11 07:02:00,24036,23981,2,0
1998-06-11 07:03:00,23115,23989,2,0
1998-06-11 07:04:00,23422,23431,2,0
1998-06-11 07:05:00,24675,23601,2,0
1998-06-11 07:06:00,24312,24348,2,0
1998-06-11 07:07:00,22861,24182,2,0
1998-06-11 07:08:00,25038,23388,2,0
1998-06-11 07:09:00,23458,24734,2,0
1998-06-11 07:10:00,25068,23954,2,0
1998-06-11 07:11:00,24369,24838,2,0
1998-06-11 07:12:00,24629,24505,2,0
1998-06-11 07:13:00,23228,24608,2,0
1998-06-11 07:14:00,24638,23836,2,0
1998-06-11 07:15:00,24742,24628,2,0
1998-06-11 07:16:00,22545,24677,2,0
1998-06-11 07:17:00,24311,23424,2,0
1998-06-11 07:18:00,24349,24428,2,0
1998-06-11 07:19:00,23279,24403,2,0
1998-06-11 07:20:00,23639,23760,2,0
1998-06-11 07:21:00,25025,23862,2,0
1998-06-11 07:22:00,24959,24676,2,0
1998-06-11 07:23:00,24452,24698,2,0
1998-06-11 07:24:00,25330,24475,2,0
1998-06-11 07:25:00,24043,25031,2,0
1998-06-11 07:26:00,23711,24390,2,0
1998-06-11 07:27:00,24523,24132,2,0
1998-06-11 07:28:00,24571,24551,2,0
1998-06-11 07:29:00,25639,24571,2,0
1998-06-11 07:30:00,24096,25222,2,0
1998-06-11 07:31:00,24853,24495,2,0
1998-06-11 07:32:00,22792,24873,2,0
1998-06-11 07:33:00,26100,23735,2,0
1998-06-11 07:34:00,26314,25798,2,1
1998-06-11 07:35:00,25891,25931,2,0
1998-06-11 07:36:00,25074,25695,2,0
1998-06-11 07:37:00,24996,25247,2,0
1998-06-11 07:38:00,24929,25188,2,0
1998-06-11 07:39:00,25263,25124,2,0
1998-06-11 07:40:00,25533,25256,2,0
1998-06-11 07:41:00,25805,25433,2,0
1998-06-11 07:42:00,25712,25613,2,0
1998-06-11 07:43:00,25277,25659,2,0
1998-06-11 07:44:00,23878,25419,2,0
1998-06-11 07:45:00,23612,24566,2,0
1998-06-11 07:46:00,23749,24242,2,0
1998-06-11 07:47:00,24930,24194,2,0
1998-06-11 07:48:00,24660,24808,2,0
1998-06-11 07:49:00,24849,24677,2,0
1998-06-11 07:50:00,24268,24789,2,0
1998-06-11 07:51:00,23309,24490,2,0
1998-06-11 07:52:00,23126,23896,2,0
1998-06-11 07:53:00,23601,23668,2,0
1998-06-11 07:54:00,23618,23819,2,0
1998-06-11 07:55:00,23006,23777,2,0
1998-06-11 07:56:00,23995,23396,2,0
1998-06-11 07:57:00,23615,23953,2,0
1998-06-11 07:58:00,22591,23760,2,0
1998-06-11 07:59:00,24319,23145,2,0
1998-06-11 08:00:00,22982,24121,2,0
1998-06-11 08:01:00,23265,23433,2,0
1998-06-11 08:02:00,23435,23490,2,0
1998-06-11 08:03:00,24295,23562,2,0
1998-06-11 08:04:00,23910,24054,2,0
1998-06-11 08:05:00,24183,23888,2,0
1998-06-11 08:06:00,23477,24086,2,0
1998-06-11 08:07:00,24842,23737,2,0
1998-06-11 08:08:00,23755,24536,2,0
1998-06-11 08:09:00,23334,24041,2,0
1998-06-11 08:10:00,22742,23708,2,0
1998-06-11 08:11:00,25516,23311,2,0
1998-06-11 08:12:00,24962,24998,2,1
1998-06-11 08:13:00,23603,24804,2,0
1998-06-11 08:14:00,23559,24013,2,0
1998-06-11 08:15:00,25851,23927,2,0
1998-06-11 08:16:00,25464,25310,2,0
1998-06-11 08:17:00,25546,25224,2,0
1998-06-11 08:18:00,26729,25262,2,0
1998-06-11 08:19:00,25093,26078,2,0
1998-06-11 08:20:00,26475,25358,2,0
1998-06-11 08:21:00,24103,26193,2,0
1998-06-11 08:22:00,24837,24973,2,0
1998-06-11 08:23:00,25906,25180,2,0
1998-06-11 08:24:00,26364,25757,2,0
1998-06-11 08:25:00,25889,26072,2,0
1998-06-11 08:26:00,24840,25820,2,0
1998-06-11 08:27:00,24734,25223,2,0
1998-06-11 08:28:00,23641,25098,2,0
1998-06-11 08:29:00,24307,24365,2,0
1998-06-11 08:30:00,25241,24614,2,0
1998-06-11 08:31:00,24873,25079,2,0
1998-06-11 08:32:00,24001,24912,2,0
1998-06-11 08:33:00,23704,24405,2,0
1998-06-11 08:34:00,23601,24163,2,0
1998-06-11 08:35:00,24002,24006,2,0
1998-06-11 08:36:00,23322,24147,2,0
1998-06-11 08:37:00,23860,23716,2,0
1998-06-11 08:38:00,24732,23957,2,0
1998-06-11 08:39:00,24378,24479,2,0
1998-06-11 08:40:00,24630,24351,2,0
1998-06-11 08:41:00,24447,24504,2,0
1998-06-11 08:42:00,25838,24447,2,0
1998-06-11 08:43:00,25862,25322,2,0
1998-06-11 08:44:00,25814,25475,2,0
1998-06-11 08:45:00,24569,25534,2,0
1998-06-11 08:46:00,25578,24900,2,0
1998-06-11 08:47:00,24277,25492,2,0
1998-06-11 08:48:00,24764,24806,2,0
1998-06-11 08:49:00,23921,24958,2,0
1998-06-11 08:50:00,23767,24436,2,0
1998-06-11 08:51:00,19500,24226,2,0
1998-06-11 08:52:00,22786,21523,2,1
1998-06-11 08:53:00,22118,23649,2,1
1998-06-11 08:54:00,24851,22928,2,0
1998-06-11 08:55:00,22600,24341,2,0
1998-06-11 08:56:00,25107,23232,2,0
1998-06-11 08:57:00,24346,24678,2,0
1998-06-11 08:58:00,24854,24353,2,0
1998-06-11 08:59:00,21138,24603,2,0
1998-06-11 09:00:00,19943,22615,2,0
1998-06-11 09:01:00,21304,21581,2,0
1998-06-11 09:02:00,22398,22089,2,0
1998-06-11 09:03:00,18575,22433,2,0
1998-06-11 09:04:00,19840,20152,2,0
1998-06-11 09:05:00,21608,20872,2,0
1998-06-11 09:06:00,22873,21539,2,0
1998-06-11 09:07:00,25016,22165,2,0
1998-06-11 09:08:00,23607,23463,2,0
1998-06-11 09:09:00,22282,23048,2,0
1998-06-11 09:10:00,21408,22507,2,0
1998-06-11 09:11:00,21434,22093,2,0
1998-06-11 09:12:00,22195,22015,2,0
1998-06-11 09:13:00,22845,22283,2,0
1998-06-11 09:14:00,20418,22653,2,0
1998-06-11 09:15:00,23092,21390,2,0
1998-06-11 09:16:00,23833,23052,2,0
1998-06-11 09:17:00,23014,23408,2,0
1998-06-11 09:18:00,23230,22998,2,0
1998-06-11 09:19:00,23715,23120,2,0
1998-06-11 09:20:00,21252,23467,2,0
1998-06-11 09:21:00,21258,22203,2,0
1998-06-11 09:22:00,23317,22084,2,0
1998-06-11 09:23:00,21404,23145,2,0
1998-06-11 09:24:00,22520,22102,2,0
1998-06-11 09:25:00,22583,22678,2,0
1998-06-11 09:26:00,22465,22679,2,0
1998-06-11 09:27:00,22657,22595,2,0
1998-06-11 09:28:00,23568,22693,2,0
1998-06-11 09:29:00,26069,23244,2,0
1998-06-11 09:30:00,22659,24806,2,0
1998-06-11 09:31:00,20247,23392,2,0
1998-06-11 09:32:00,21434,21795,2,0
1998-06-11 09:33:00,17619,22308,2,0
1998-06-11 09:34:00,20402,19714,2,0
1998-06-11 09:35:00,20906,21353,2,0
1998-06-11 09:36:00,22659,21159,2,0
1998-06-11 09:37:00,24635,22066,2,0
1998-06-11 09:38:00,24144,23210,2,0
1998-06-11 09:39:00,24694,23292,2,0
1998-06-11 09:40:00,26240,23770,2,0
1998-06-11 09:41:00,22768,24944,2,0
1998-06-11 09:42:00,24387,23535,2,0
1998-06-11 09:43:00,24314,24433,2,0
1998-06-11 09:44:00,22736,24429,2,0
1998-06-11 09:45:00,23716,23490,2,0
1998-06-11 09:46:00,23277,23957,2,0
1998-06-11 09:47:00,23367,23684,2,0
1998-06-11 09:48:00,23425,23633,2,0
1998-06-11 09:49:00,22642,23622,2,0
1998-06-11 09:50:00,22732,23151,2,0
1998-06-11 09:51:00,22975,23080,2,0
1998-06-11 09:52:00,23848,23181,2,0
1998-06-11 09:53:00,24350,23649,2,0
1998-06-11 09:54:00,23844,23972,2,0
1998-06-11 09:55:00,23821,23802,2,0
1998-06-11 09:56:00,22479,23825,2,0
1998-06-11 09:57:00,23298,23102,2,0
1998-06-11 09:58:00,22474,23509,2,0
1998-06-11 09:59:00,22796,22992,2,0
1998-06-11 10:00:00,23839,23078,2,0
1998-06-11 10:01:00,21809,23645,2,0
1998-06-11 10:02:00,19491,22592,2,0
1998-06-11 10:03:00,23587,21047,2,0
1998-06-11 10:04:00,24214,23621,2,1
1998-06-11 10:05:00,24576,23790,2,0
1998-06-11 10:06:00,24341,23955,2,0
1998-06-11 10:07:00,26730,23949,2,0
1998-06-11 10:08:00,23140,25577,2,0
1998-06-11 10:09:00,23752,24065,2,0
1998-06-11 10:10:00,25718,24214,2,0
1998-06-11 10:11:00,23543,25278,2,0
1998-06-11 10:12:00,26718,24198,2,0
1998-06-11 10:13:00,26212,26178,2,0
1998-06-11 10:14:00,24292,26042,2,0
1998-06-11 10:15:00,22506,24926,2,0
1998-06-11 10:16:00,21289,23692,2,0
1998-06-11 10:17:00,23269,22712,2,0
1998-06-11 10:18:00,22987,23612,2,0
1998-06-11 10:19:00,22617,23323,2,0
1998-06-11 10:20:00,22061,23007,2,0
1998-06-11 10:21:00,23383,22604,2,0
1998-06-11 10:22:00,23830,23360,2,0
1998-06-11 10:23:00,24114,23592,2,0
1998-06-11 10:24:00,24414,23767,2,0
1998-06-11 10:25:00,25206,24017,2,0
1998-06-11 10:26:00,24279,24609,2,0
1998-06-11 10:27:00,23721,24289,2,0
1998-06-11 10:28:00,22961,23976,2,0
1998-06-11 10:29:00,24761,23515,2,0
1998-06-11 10:30:00,23879,24553,2,0
1998-06-11 10:31:00,23001,24123,2,0
1998-06-11 10:32:00,23040,23538,2,0
1998-06-11 10:33:00,22602,23483,2,0
1998-06-11 10:34:00,22538,23152,2,0
1998-06-11 10:35:00,22814,22998,2,0
1998-06-11 10:36:00,23789,23049,2,0
1998-06-11 10:37:00,23695,23574,2,0
1998-06-11 10:38:00,24344,23569,2,0
1998-06-11 10:39:00,23039,24015,2,0
1998-06-11 10:40:00,22889,23387,2,0
1998-06-11 10:41:00,23874,23250,2,0
1998-06-11 10:42:00,23148,23789,2,0
1998-06-11 10:43:00,24516,23404,2,0
1998-06-11 10:44:00,25033,24188,2,0
1998-06-11 10:45:00,26194,24579,2,0
1998-06-11 10:46:00,24378,25402,2,0
1998-06-11 10:47:00,24863,24611,2,0
1998-06-11 10:48:00,25230,24875,2,0
1998-06-11 10:49:00,24695,25104,2,0
1998-06-11 10:50:00,24416,24830,2,0
1998-06-11 10:51:00,25400,24634,2,0
1998-06-11 10:52:00,23869,25215,2,0
1998-06-11 10:53:00,24989,24435,2,0
1998-06-11 10:54:00,25065,25012,2,0
1998-06-11 10:55:00,26390,25071,2,0
1998-06-11 10:56:00,24940,25850,2,0
1998-06-11 10:57:00,25606,25184,2,0
1998-06-11 10:58:00,24654,25527,2,0
1998-06-11 10:59:00,23454,25022,2,0
1998-06-11 11:00:00,23154,24210,2,0
1998-06-11 11:01:00,25010,23868,2,0
1998-06-11 11:02:00,24864,24872,2,0
1998-06-11 11:03:00,25450,24812,2,0
1998-06-11 11:04:00,25198,25147,2,0
1998-06-11 11:05:00,24666,25102,2,0
1998-06-11 11:06:00,24790,24810,2,0
1998-06-11 11:07:00,25086,24882,2,0
1998-06-11 11:08:00,22880,25041,2,0
1998-06-11 11:09:00,25916,23799,2,0
1998-06-11 11:10:00,24923,25689,2,1
1998-06-11 11:11:00,25563,25213,2,0
1998-06-11 11:12:00,24675,25443,2,0
1998-06-11 11:13:00,26951,24959,2,0
1998-06-11 11:14:00,25825,26375,2,0
1998-06-11 11:15:00,25644,25893,2,0
1998-06-11 11:16:00,27374,25702,2,0
1998-06-11 11:17:00,27988,26799,2,0
1998-06-11 11:18:00,26551,27313,2,0
1998-06-11 11:19:00,26320,26644,2,0
1998-06-11 11:20:00,26158,26424,2,0
1998-06-11 11:21:00,24811,26326,2,0
1998-06-11 11:22:00,25924,25482,2,0
1998-06-11 11:23:00,27203,26040,2,0
1998-06-11 11:24:00,26351,26808,2,0
1998-06-11 11:25:00,26723,26396,2,0
1998-06-11 11:26:00,28540,26592,2,0
1998-06-11 11:27:00,26924,27833,2,0
1998-06-11 11:28:00,26946,27086,2,0
1998-06-11 11:29:00,25724,26950,2,0
1998-06-11 11:30:00,24224,26235,2,0
1998-06-11 11:31:00,23913,25170,2,0
1998-06-11 11:32:00,25069,24755,2,0
1998-06-11 11:33:00,26537,25295,2,0
1998-06-11 11:34:00,26461,26116,2,0
1998-06-11 11:35:00,27417,26156,2,0
1998-06-11 11:36:00,27490,26823,2,0
1998-06-11 11:37:00,27007,27008,2,0
1998-06-11 11:38:00,30087,26820,2,0
1998-06-11 11:39:00,27305,29018,2,1
1998-06-11 11:40:00,26743,27818,2,0
1998-06-11 11:41:00,27041,27138,2,0
1998-06-11 11:42:00,28020,27232,2,0
1998-06-11 11:43:00,28089,27807,2,0
1998-06-11 11:44:00,29024,27854,2,0
1998-06-11 11:45:00,27620,28486,2,0
1998-06-11 11:46:00,29871,27803,2,0
1998-06-11 11:47:00,28584,29273,2,0
1998-06-11 11:48:00,28497,28719,2,0
1998-06-11 11:49:00,27654,28453,2,0
1998-06-11 11:50:00,28878,27902,2,0
1998-06-11 11:51:00,28141,28629,2,0
1998-06-11 11:52:00,29805,28252,2,0
1998-06-11 11:53:00,30344,29293,2,0
1998-06-11 11:54:00,29398,29793,2,0
1998-06-11 11:55:00,30047,29269,2,0
1998-06-11 11:56:00,28594,29663,2,0
1998-06-11 11:57:00,28397,28864,2,0
1998-06-11 11:58:00,27206,28553,2,0
1998-06-11 11:59:00,26957,27755,2,0
1998-06-11 12:00:00,28690,27401,2,0
1998-06-11 12:01:00,28914,28462,2,0
1998-06-11 12:02:00,28459,28677,2,0
1998-06-11 12:03:00,31117,28379,2,0
1998-06-11 12:04:00,28548,30267,2,0
1998-06-11 12:05:00,28894,29071,2,0
1998-06-11 12:06:00,29218,28918,2,0
1998-06-11 12:07:00,28849,29089,2,0
1998-06-11 12:08:00,31095,28833,2,0
1998-06-11 12:09:00,30840,30378,2,0
1998-06-11 12:10:00,30254,30438,2,0
1998-06-11 12:11:00,28578,30032,2,0
1998-06-11 12:12:00,29669,28983,2,0
1998-06-11 12:13:00,29805,29564,2,0
1998-06-11 12:14:00,31299,29660,2,0
1998-06-11 12:15:00,31618,30677,2,0
1998-06-11 12:16:00,31074,31037,2,0
1998-06-11 12:17:00,30231,30748,2,0
1998-06-11 12:18:00,30972,30207,2,0
1998-06-11 12:19:00,32252,30635,2,0
1998-06-11 12:20:00,30293,31624,2,0
1998-06-11 12:21:00,30091,30544,2,0
1998-06-11 12:22:00,28608,30142,2,0
1998-06-11 12:23:00,27832,29171,2,0
1998-06-11 12:24:00,30430,28426,2,0
1998-06-11 12:25:00,29518,30117,2,0
1998-06-11 12:26:00,31760,29655,2,0
1998-06-11 12:27:00,31654,31077,2,0
1998-06-11 12:28:00,32146,31198,2,0
1998-06-11 12:29:00,32730,31530,2,0
1998-06-11 12:30:00,34026,32021,2,0
1998-06-11 12:31:00,32180,33125,2,0
1998-06-11 12:32:00,32727,32139,2,0
1998-06-11 12:33:00,32986,32301,2,0
1998-06-11 12:34:00,33098,32581,2,0
1998-06-11 12:35:00,31763,32668,2,0
1998-06-11 12:36:00,32128,31829,2,0
1998-06-11 12:37:00,32766,31890,2,0
1998-06-11 12:38:00,33261,32385,2,0
1998-06-11 12:39:00,32861,32779,2,0
1998-06-11 12:40:00,32238,32546,2,0
1998-06-11 12:41:00,33700,32068,2,0
1998-06-11 12:42:00,31117,33118,2,0
1998-06-11 12:43:00,34283,31709,2,0
1998-06-11 12:44:00,31334,33796,2,0
1998-06-11 12:45:00,35330,32248,2,0
1998-06-11 12:46:00,34171,34894,3,1
1998-06-11 12:47:00,30554,34282,2,0
1998-06-11 12:48:00,34490,31848,2,0
1998-06-11 12:49:00,33908,34302,2,0
1998-06-11 12:50:00,32541,34005,2,0
1998-06-11 12:51:00,32270,32759,2,0
1998-06-11 12:52:00,36694,32220,2,0
1998-06-11 12:53:00,33805,35931,3,1
1998-06-11 12:54:00,33770,34450,2,0
1998-06-11 12:55:00,34498,33722,2,0
1998-06-11 12:56:00,32680,34088,2,0
1998-06-11 12:57:00,33585,32901,2,0
1998-06-11 12:58:00,32556,33244,2,0
1998-06-11 12:59:00,33344,32606,2,0
1998-06-11 13:00:00,32213,32975,2,0
1998-06-11 13:01:00,35016,32281,2,0
1998-06-11 13:02:00,37179,34363,2,0
1998-06-11 13:03:00,34072,36328,3,0
1998-06-11 13:04:00,32828,34566,3,0
1998-06-11 13:05:00,33217,33115,2,0
1998-06-11 13:06:00,33317,33079,2,0
1998-06-11 13:07:00,33087,33087,2,0
1998-06-11 13:08:00,33563,32849,2,0
1998-06-11 13:09:00,34022,33145,2,0
1998-06-11 13:10:00,34792,33531,2,0
1998-06-11 13:11:00,34806,34177,2,0
1998-06-11 13:12:00,34231,34288,2,0
1998-06-11 13:13:00,35805,33874,2,0
1998-06-11 13:14:00,35369,35047,3,0
1998-06-11 13:15:00,33940,34940,3,0
1998-06-11 13:16:00,35393,33902,2,0
1998-06-11 13:17:00,35578,34804,3,0
1998-06-11 13:18:00,34876,35101,3,0
1998-06-11 13:19:00,35298,34592,3,0
1998-06-11 13:20:00,32847,34782,3,0
1998-06-11 13:21:00,33757,33296,2,0
1998-06-11 13:22:00,35388,33513,2,0
1998-06-11 13:23:00,33933,34814,3,0
1998-06-11 13:24:00,33054,33945,2,0
1998-06-11 13:25:00,34301,33048,2,0
1998-06-11 13:26:00,34704,33838,2,0
1998-06-11 13:27:00,34324,34242,2,0
1998-06-11 13:28:00,34246,33973,2,0
1998-06-11 13:29:00,34835,33844,2,0
1998-06-11 13:30:00,35643,34277,2,0
1998-06-11 13:31:00,35234,34985,3,0
1998-06-11 13:32:00,34301,34805,3,0
1998-06-11 13:33:00,33956,34092,2,0
1998-06-11 13:34:00,35647,33697,2,0
1998-06-11 13:35:00,36776,34981,3,0
1998-06-11 13:36:00,36860,36070,3,0
1998-06-11 13:37:00,36539,36250,3,0
1998-06-11 13:38:00,38537,36013,3,0
1998-06-11 13:39:00,36486,37671,3,0
1998-06-11 13:40:00,36665,36534,3,0
1998-06-11 13:41:00,36351,36255,3,0
1998-06-11 13:42:00,37714,35975,3,0
1998-06-11 13:43:00,36516,36990,3,0
1998-06-11 13:44:00,34710,36304,3,0
1998-06-11 13:45:00,35071,34865,3,0
1998-06-11 13:46:00,35572,34769,3,0
1998-06-11 13:47:00,34128,35146,3,0
1998-06-11 13:48:00,34238,34182,2,0
1998-06-11 13:49:00,36805,33978,2,0
1998-06-11 13:50:00,36129,36085,3,0
1998-06-11 13:51:00,35754,35847,3,0
1998-06-11 13:52:00,36517,35381,3,0
1998-06-11 13:53:00,36540,35874,3,0
1998-06-11 13:54:00,34567,35996,3,0
1998-06-11 13:55:00,35494,34676,3,0
1998-06-11 13:56:00,34992,35037,3,0
1998-06-11 13:57:00,35586,34743,3,0
1998-06-11 13:58:00,34756,35065,3,0
1998-06-11 13:59:00,35168,34552,3,0
1998-06-11 14:00:00,33346,34702,3,0
1998-06-11 14:01:00,35417,33552,2,0
1998-06-11 14:02:00,36537,34876,3,0
1998-06-11 14:03:00,36559,35932,3,0
1998-06-11 14:04:00,37233,36012,3,0
1998-06-11 14:05:00,35539,36513,3,0
1998-06-11 14:06:00,35432,35449,3,0
1998-06-11 14:07:00,36096,35091,3,0
1998-06-11 14:08:00,36034,35546,3,0
1998-06-11 14:09:00,36303,35573,3,0
1998-06-11 14:10:00,35950,35732,3,0
1998-06-11 14:11:00,36614,35530,3,0
1998-06-11 14:12:00,37430,35998,3,0
1998-06-11 14:13:00,37474,36749,3,0
1998-06-11 14:14:00,38833,36893,3,0
1998-06-11 14:15:00,38470,38031,3,0
1998-06-11 14:16:00,36184,37948,3,0
1998-06-11 14:17:00,36230,36334,3,0
1998-06-11 14:18:00,37485,35917,3,0
1998-06-11 14:19:00,37939,36853,3,0
1998-06-11 14:20:00,40088,37355,3,0
1998-06-11 14:21:00,37811,39250,3,0
1998-06-11 14:22:00,37870,37909,3,0
1998-06-11 14:23:00,36469,37466,3,0
1998-06-11 14:24:00,37647,36405,3,0
1998-06-11 14:25:00,40558,37041,3,0
1998-06-11 14:26:00,38551,39703,3,1
1998-06-11 14:27:00,38159,38599,3,0
1998-06-11 14:28:00,34029,37835,3,0
1998-06-11 14:29:00,36322,35309,3,0
1998-06-11 14:30:00,35654,36141,3,0
1998-06-11 14:31:00,40884,35692,3,0
1998-06-11 14:32:00,39957,40229,3,1
1998-06-11 14:33:00,39583,39959,3,0
1998-06-11 14:34:00,38756,39279,3,0
1998-06-11 14:35:00,38053,38424,3,0
1998-06-11 14:36:00,38315,37688,3,0
1998-06-11 14:37:00,40647,37736,3,0
1998-06-11 14:38:00,40296,39765,3,0
1998-06-11 14:39:00,37690,39836,3,0
1998-06-11 14:40:00,38534,37948,3,0
1998-06-11 14:41:00,35730,38025,3,0
1998-06-11 14:42:00,38831,36250,3,0
1998-06-11 14:43:00,38323,38255,3,0
1998-06-11 14:44:00,38617,38118,3,0
1998-06-11 14:45:00,37833,38118,3,0
1998-06-11 14:46:00,40634,37467,3,0
1998-06-11 14:47:00,39137,39784,3,0
1998-06-11 14:48:00,39116,39030,3,0
1998-06-11 14:49:00,37326,38666,3,0
1998-06-11 14:50:00,38064,37321,3,0
1998-06-11 14:51:00,38709,37504,3,0
1998-06-11 14:52:00,41052,38070,3,0
1998-06-11 14:53:00,40298,40211,3,0
1998-06-11 14:54:00,42868,39933,3,0
1998-06-11 14:55:00,40859,42081,3,0
1998-06-11 14:56:00,41320,40900,3,0
1998-06-11 14:57:00,42591,40827,3,0
1998-06-11 14:58:00,41013,41851,3,0
1998-06-11 14:59:00,40506,40825,3,0
1998-06-11 15:00:00,42352,40087,3,0
1998-06-11 15:01:00,42931,41485,3,0
1998-06-11 15:02:00,42175,42282,3,0
1998-06-11 15:03:00,40627,41782,3,0
1998-06-11 15:04:00,43632,40431,3,0
1998-06-11 15:05:00,43297,42709,3,0
1998-06-11 15:06:00,43689,42904,3,0
1998-06-11 15:07:00,43037,43155,3,0
1998-06-11 15:08:00,43960,42603,3,0
1998-06-11 15:09:00,43003,43223,3,0
1998-06-11 15:10:00,44596,42588,3,0
1998-06-11 15:11:00,43446,43765,3,0
1998-06-11 15:12:00,42188,43119,3,0
1998-06-11 15:13:00,41211,41898,3,0
1998-06-11 15:14:00,43510,40811,3,0
1998-06-11 15:15:00,44727,42542,3,0
1998-06-11 15:16:00,43479,43986,3,0
1998-06-11 15:17:00,45681,43220,3,0
1998-06-11 15:18:00,45229,44870,3,0
1998-06-11 15:19:00,45045,44834,3,0
1998-06-11 15:20:00,45670,44601,3,0
1998-06-11 15:21:00,43769,45004,3,0
1998-06-11 15:22:00,42872,43628,3,0
1998-06-11 15:23:00,44780,42493,3,0
1998-06-11 15:24:00,48048,43805,3,0
1998-06-11 15:25:00,47709,47071,3,0
1998-06-11 15:26:00,48010,47512,3,0
1998-06-11 15:27:00,49573,47729,3,0
1998-06-11 15:28:00,52857,48974,3,0
1998-06-11 15:29:00,54461,52006,3,0
1998-06-11 15:30:00,54453,54146,3,0
1998-06-11 15:31:00,57463,54672,3,0
1998-06-11 15:32:00,58745,56967,4,0
1998-06-11 15:33:00,63853,58388,4,0
1998-06-11 15:34:00,62586,62526,4,1
1998-06-11 15:35:00,68294,62695,4,0
1998-06-11 15:36:00,70298,67115,4,1
1998-06-11 15:37:00,71432,69356,4,0
1998-06-11 15:38:00,72385,70856,4,0
1998-06-11 15:39:00,73423,71951,4,0
1998-06-11 15:40:00,78628,72726,4,0
1998-06-11 15:41:00,86666,77080,5,0
1998-06-11 15:42:00,85175,84645,5,1
1998-06-11 15:43:00,88295,84764,5,0
1998-06-11 15:44:00,87439,88495,5,0
1998-06-11 15:45:00,90046,87781,5,0
1998-06-11 15:46:00,86574,89910,5,0
1998-06-11 15:47:00,86941,86182,5,0
1998-06-11 15:48:00,90609,86604,5,0
1998-06-11 15:49:00,91708,90243,5,0
1998-06-11 15:50:00,86368,91370,5,0
1998-06-11 15:51:00,90743,85978,5,0
1998-06-11 15:52:00,93741,91173,5,0
1998-06-11 15:53:00,95622,93771,5,0
1998-06-11 15:54:00,95523,95520,5,0
1998-06-11 15:55:00,94068,96032,6,0
1998-06-11 15:56:00,92211,94785,5,0
1998-06-11 15:57:00,88210,92620,5,0
1998-06-11 15:58:00,90733,87950,5,0
1998-06-11 15:59:00,92609,90773,5,0
1998-06-11 16:00:00,90317,92239,5,0
1998-06-11 16:01:00,87304,90047,5,0
1998-06-11 16:02:00,88426,87096,5,0
1998-06-11 16:03:00,89900,88527,5,0
1998-06-11 16:04:00,91066,89658,5,0
1998-06-11 16:05:00,87068,90728,5,0
1998-06-11 16:06:00,87340,86906,5,0
1998-06-11 16:07:00,85472,87286,5,0
1998-06-11 16:08:00,93966,85330,5,0
1998-06-11 16:09:00,91321,93836,5,1
1998-06-11 16:10:00,89815,91324,5,0
1998-06-11 16:11:00,89044,89870,5,0
1998-06-11 16:12:00,91696,89637,5,0
1998-06-11 16:13:00,89265,91938,5,0
1998-06-11 16:14:00,92307,89099,5,0
1998-06-11 16:15:00,92105,92316,5,0
1998-06-11 16:16:00,91957,92270,5,0
1998-06-11 16:17:00,89471,92046,5,0
1998-06-11 16:18:00,88128,89674,5,0
1998-06-11 16:19:00,92769,88094,5,0
1998-06-11 16:20:00,100530,92807,5,0
1998-06-11 16:21:00,96190,99915,6,0
1998-06-11 16:22:00,97376,96767,6,0
1998-06-11 16:23:00,92891,98181,6,0
1998-06-11 16:24:00,95651,93934,5,0
1998-06-11 16:25:00,93352,96358,6,0
1998-06-11 16:26:00,94825,93545,5,0
1998-06-11 16:27:00,88548,94772,5,0
1998-06-11 16:28:00,88636,87957,5,0
1998-06-11 16:29:00,88168,88549,5,0
1998-06-11 16:30:00,88403,88042,5,0
1998-06-11 16:31:00,89148,87916,5,0
1998-06-11 16:32:00,89386,88701,5,0
1998-06-11 16:33:00,84286,89245,5,0
1998-06-11 16:34:00,84412,83851,5,0
1998-06-11 16:35:00,83465,84085,5,0
1998-06-11 16:36:00,85715,82916,5,0
1998-06-11 16:37:00,81410,84844,5,0
1998-06-11 16:38:00,78754,80617,5,0
1998-06-11 16:39:00,77036,77858,5,0
1998-06-11 16:40:00,86467,76032,5,0
1998-06-11 16:41:00,89060,85057,5,1
1998-06-11 16:42:00,91752,87713,5,0
1998-06-11 16:43:00,84951,92052,5,0
1998-06-11 16:44:00,86825,85603,5,0
1998-06-11 16:45:00,79812,87326,5,0
